country,timestamp,temperature_celsius,feels_like,humidity_percent,pressure_hpa,wind_speed_mps,weather_description,cloudiness_percent,latitude,longitude,hour,day_of_week,day_of_month,month,is_weekend,temp_lag_1,temp_lag_2,temp_lag_4,humidity_lag_1,pressure_lag_1,temp_rolling_mean_24h,temp_rolling_std_24h,temp_rolling_max_24h,temp_rolling_min_24h,temp_change_6h,target_temp_24h,city_Cancún,city_Guadalajara,city_Mexico City,city_Monterrey,city_Toluca
MX,2025-11-07 20:47:28.597468,23.86,22.75,17,1010,3.09,clear sky,0,19.4285,-99.1277,20,4,7,11,0,11.96,9.96,21.64,58.0,1018.0,15.3275,6.1371729376535145,23.86,9.96,11.899999999999999,22.75,False,False,True,False,False
MX,2025-11-08 02:47:28.585424,17.75,16.83,48,1014,3.09,few clouds,20,19.4285,-99.1277,2,5,8,11,1,23.86,11.96,15.53,17.0,1010.0,15.8825,6.260726129345274,23.86,9.96,-6.109999999999999,16.64,False,False,True,False,False
MX,2025-11-08 08:47:28.586218,10.96,9.73,62,1014,1.54,clear sky,0,19.4285,-99.1277,8,5,8,11,1,17.75,23.86,9.96,48.0,1014.0,16.1325,5.958049876707422,23.86,10.96,-6.789999999999999,11.96,False,False,True,False,False
MX,2025-11-08 14:47:28.598705,9.96,8.73,66,1017,2.57,broken clouds,75,19.4285,-99.1277,14,5,8,11,1,10.96,17.75,11.96,62.0,1014.0,15.6325,6.485498567316677,23.86,9.96,-1.0,11.96,False,False,True,False,False
MX,2025-11-08 20:47:28.600730,22.75,21.55,18,1010,2.57,broken clouds,75,19.4285,-99.1277,20,5,8,11,1,9.96,10.96,23.86,66.0,1017.0,15.355,6.023401586036471,22.75,9.96,12.79,24.97,False,False,True,False,False
MX,2025-11-09 02:47:28.588414,16.64,14.91,21,1015,3.6,broken clouds,75,19.4285,-99.1277,2,6,9,11,1,22.75,9.96,17.75,18.0,1010.0,15.0775,5.90060095809458,22.75,9.96,-6.109999999999999,14.97,False,False,True,False,False
MX,2025-11-09 08:47:28.592463,11.96,10.13,35,1015,2.57,clear sky,0,19.4285,-99.1277,8,6,9,11,1,16.64,22.75,10.96,21.0,1015.0,15.3275,5.6852521198858605,22.75,9.96,-4.68,9.97,False,False,True,False,False
MX,2025-11-09 14:47:28.653528,11.96,10.33,43,1020,0.0,few clouds,20,19.4285,-99.1277,14,6,9,11,1,11.96,16.64,9.96,35.0,1015.0,15.8275,5.1152150492427975,22.75,11.96,0.0,11.64,False,False,True,False,False
MX,2025-11-09 20:47:28.610853,24.97,23.76,9,1014,3.09,smoke,40,19.4285,-99.1277,20,6,9,11,1,11.96,11.96,22.75,43.0,1020.0,16.3825,6.1353748866715545,24.97,11.96,13.009999999999998,13.86,False,False,True,False,False
MX,2025-11-10 02:47:28.561429,14.97,13.59,41,1024,7.72,clear sky,0,19.4285,-99.1277,2,0,10,11,0,24.97,11.96,16.64,9.0,1014.0,15.965,6.168741092529873,24.97,11.96,-9.999999999999998,10.53,False,False,True,False,False
MX,2025-11-10 08:47:28.630272,9.97,8.15,66,1026,3.6,few clouds,20,19.4285,-99.1277,8,0,10,11,0,14.97,24.97,11.96,41.0,1024.0,15.467500000000001,6.660081956452688,24.97,9.97,-5.0,7.75,False,False,True,False,False
MX,2025-11-10 14:47:28.630727,11.64,10.48,62,1029,4.12,overcast clouds,100,19.4285,-99.1277,14,0,10,11,0,9.97,14.97,11.96,66.0,1026.0,15.3875,6.7179281280267755,24.97,9.97,1.67,7.96,False,False,True,False,False
MX,2025-11-10 20:47:28.629254,13.86,12.82,58,1026,7.2,overcast clouds,100,19.4285,-99.1277,20,0,10,11,0,11.64,9.97,24.97,62.0,1029.0,12.61,2.239240942819692,14.97,9.97,2.219999999999999,18.86,False,False,True,False,False
MX,2025-11-11 02:47:28.633444,10.53,9.26,62,1029,6.17,overcast clouds,100,19.4285,-99.1277,2,1,11,11,0,13.86,11.64,14.97,58.0,1026.0,11.5,1.7195929750961512,13.86,9.97,-3.33,13.86,False,False,True,False,False
MX,2025-11-11 08:47:28.588278,7.75,5.75,70,1026,3.09,broken clouds,75,19.4285,-99.1277,8,1,11,11,0,10.53,13.86,9.97,62.0,1029.0,10.945,2.540373988215129,13.86,7.75,-2.7799999999999994,8.96,False,False,True,False,False
MX,2025-11-11 14:47:28.592322,7.96,7.28,76,1027,1.54,broken clouds,75,19.4285,-99.1277,14,1,11,11,0,7.75,10.53,11.64,70.0,1026.0,10.025,2.8520226740566743,13.86,7.75,0.20999999999999996,9.96,False,False,True,False,False
MX,2025-11-11 20:47:28.582656,18.86,17.77,37,1019,4.12,scattered clouds,40,19.4285,-99.1277,20,1,11,11,0,7.96,7.75,13.86,76.0,1027.0,11.274999999999999,5.212232407200076,18.86,7.75,10.899999999999999,21.64,False,False,True,False,False
MX,2025-11-12 02:47:28.627674,13.86,12.92,62,1022,3.09,clear sky,0,19.4285,-99.1277,2,2,12,11,0,18.86,7.96,10.53,37.0,1019.0,12.107499999999998,5.318429436089821,18.86,7.75,-5.0,17.75,False,False,True,False,False
MX,2025-11-12 08:47:28.601525,8.96,7.21,81,1021,3.09,scattered clouds,40,19.4285,-99.1277,8,2,12,11,0,13.86,18.86,7.75,62.0,1022.0,12.41,5.013648039767718,18.86,7.96,-4.899999999999999,9.96,False,False,True,False,False
MX,2025-11-12 14:47:28.614792,9.96,9.56,76,1023,1.54,scattered clouds,40,19.4285,-99.1277,14,2,12,11,0,8.96,13.86,7.96,81.0,1021.0,12.91,4.494811824018147,18.86,8.96,1.0,11.96,False,False,True,False,False
MX,2025-11-12 20:47:28.615077,21.64,20.64,30,1014,2.06,scattered clouds,40,19.4285,-99.1277,20,2,12,11,0,9.96,8.96,18.86,76.0,1023.0,13.605,5.7587122403074344,21.64,8.96,11.68,22.75,False,False,True,False,False
MX,2025-11-13 02:47:28.551303,17.75,16.29,27,1020,3.09,scattered clouds,40,19.4285,-99.1277,2,3,13,11,0,21.64,9.96,13.86,30.0,1014.0,14.5775,6.132462121095137,21.64,8.96,-3.8900000000000006,17.75,False,False,True,False,False
MX,2025-11-13 08:47:28.570539,9.96,9.56,46,1020,1.54,clear sky,0,19.4285,-99.1277,8,3,13,11,0,17.75,21.64,8.96,27.0,1020.0,14.8275,5.840555766934056,21.64,9.96,-7.789999999999999,9.96,False,False,True,False,False
MX,2025-11-13 14:47:28.620716,11.96,10.33,43,1022,1.54,clear sky,0,19.4285,-99.1277,14,3,13,11,0,9.96,17.75,9.96,46.0,1020.0,15.3275,5.349961837870122,21.64,9.96,2.0,12.27,False,False,True,False,False
MX,2025-11-13 20:47:28.593381,22.75,21.63,21,1014,3.09,clear sky,0,19.4285,-99.1277,20,3,13,11,0,11.96,9.96,21.64,43.0,1022.0,15.605,5.796668583476776,22.75,9.96,10.79,22.75,False,False,True,False,False
MX,2025-11-14 02:47:28.603724,17.75,16.34,29,1019,4.12,clear sky,0,19.4285,-99.1277,2,4,14,11,0,22.75,11.96,17.75,21.0,1014.0,15.605,5.796668583476776,22.75,9.96,-5.0,18.86,False,False,True,False,False
MX,2025-11-14 08:47:28.602955,9.96,9.1,57,1019,2.06,broken clouds,75,19.4285,-99.1277,8,4,14,11,0,17.75,22.75,9.96,29.0,1019.0,15.605,5.796668583476776,22.75,9.96,-7.789999999999999,10.96,False,False,True,False,False
MX,2025-11-14 14:47:28.562220,12.27,10.91,52,1021,1.63,overcast clouds,100,19.4285,-99.1277,14,4,14,11,0,9.96,17.75,11.96,57.0,1019.0,15.6825,5.733418846261509,22.75,9.96,2.3099999999999987,7.96,False,False,True,False,False
MX,2025-11-14 20:47:28.625213,22.75,21.63,21,1013,2.57,clear sky,0,19.4285,-99.1277,20,4,14,11,0,12.27,9.96,22.75,52.0,1021.0,15.682500000000001,5.733418846261509,22.75,9.96,10.48,24.97,False,False,True,False,False
MX,2025-11-15 02:47:28.590563,18.86,17.38,22,1017,6.17,few clouds,20,19.4285,-99.1277,2,5,15,11,1,22.75,12.27,17.75,21.0,1013.0,15.96,5.891524986509575,22.75,9.96,-3.8900000000000006,18.86,False,False,True,False,False
MX,2025-11-15 08:47:28.600652,10.96,9.52,54,1017,0.0,few clouds,20,19.4285,-99.1277,8,5,15,11,1,18.86,22.75,9.96,22.0,1017.0,16.21,5.564177088003818,22.75,10.96,-7.899999999999999,11.0,False,False,True,False,False
MX,2025-11-15 14:47:28.604894,7.96,6.36,66,1019,2.57,few clouds,20,19.4285,-99.1277,14,5,15,11,1,10.96,18.86,12.27,54.0,1017.0,15.1325,6.850184304089927,22.75,7.96,-3.000000000000001,9.96,False,False,True,False,False
MX,2025-11-15 20:47:28.634487,24.97,23.78,10,1011,2.06,scattered clouds,40,19.4285,-99.1277,20,5,15,11,1,7.96,10.96,22.75,66.0,1019.0,15.6875,7.7091520285956205,24.97,7.96,17.009999999999998,24.97,False,False,True,False,False
MX,2025-11-16 02:47:28.602476,18.86,17.25,17,1016,1.54,clear sky,0,19.4285,-99.1277,2,6,16,11,1,24.97,7.96,18.86,10.0,1011.0,15.6875,7.7091520285956205,24.97,7.96,-6.109999999999999,17.75,False,False,True,False,False
MX,2025-11-16 08:47:28.574486,11.0,9.12,37,1016,1.11,clear sky,4,19.4285,-99.1277,8,6,16,11,1,18.86,24.97,10.96,17.0,1016.0,15.6975,7.700997229796497,24.97,7.96,-7.859999999999999,11.96,False,False,True,False,False
MX,2025-11-16 14:47:28.579346,9.96,9.1,46,1018,2.06,clear sky,0,19.4285,-99.1277,14,6,16,11,1,11.0,18.86,7.96,37.0,1016.0,16.197499999999998,7.070268146730125,24.97,9.96,-1.0399999999999991,10.96,False,False,True,False,False
MX,2025-11-16 20:47:28.614488,24.97,23.84,12,1010,5.14,clear sky,0,19.4285,-99.1277,20,6,16,11,1,9.96,11.0,24.97,46.0,1018.0,16.197499999999998,7.070268146730125,24.97,9.96,15.009999999999998,23.86,False,False,True,False,False
MX,2025-11-17 02:47:28.581391,17.75,16.18,23,1015,3.09,clear sky,0,19.4285,-99.1277,2,0,17,11,0,24.97,9.96,18.86,12.0,1010.0,15.92,6.951724006796202,24.97,9.96,-7.219999999999999,19.97,False,False,True,False,False
MX,2025-11-17 08:47:28.697388,11.96,10.52,50,1017,1.54,clear sky,0,19.4285,-99.1277,8,0,17,11,0,17.75,24.97,11.0,23.0,1015.0,16.16,6.738550783860476,24.97,9.96,-5.789999999999999,13.86,False,False,True,False,False
MX,2025-11-17 14:47:28.611686,10.96,9.52,54,1017,2.06,clear sky,0,19.4285,-99.1277,14,0,17,11,0,11.96,17.75,9.96,50.0,1017.0,16.41,6.443968756390219,24.97,10.96,-1.0,13.96,False,False,True,False,False
MX,2025-11-17 20:47:28.596053,23.86,22.75,17,1011,2.06,scattered clouds,40,19.4285,-99.1277,20,0,17,11,0,10.96,11.96,24.97,54.0,1017.0,16.1325,5.95804987670742,23.86,10.96,12.899999999999999,24.97,False,False,True,False,False
MX,2025-11-18 02:47:28.596622,19.97,19.38,52,1016,2.57,scattered clouds,40,19.4285,-99.1277,2,1,18,11,0,23.86,10.96,17.75,17.0,1011.0,16.6875,6.254946709072213,23.86,10.96,-3.8900000000000006,19.97,False,False,True,False,False
MX,2025-11-18 08:47:28.627097,13.86,12.71,54,1016,2.06,few clouds,20,19.4285,-99.1277,8,1,18,11,0,19.97,23.86,11.96,52.0,1016.0,17.1625,5.834268734525916,23.86,10.96,-6.109999999999999,14.97,False,False,True,False,False
MX,2025-11-18 14:47:28.607383,13.96,12.93,58,1019,1.54,few clouds,20,19.4285,-99.1277,14,1,18,11,0,13.86,19.97,10.96,54.0,1016.0,17.9125,4.8870943991974025,23.86,13.86,0.10000000000000142,11.96,False,False,True,False,False
MX,2025-11-18 20:47:28.580352,24.97,24.1,22,1012,2.06,clear sky,0,19.4285,-99.1277,20,1,18,11,0,13.96,13.86,23.86,58.0,1019.0,18.189999999999998,5.347229812404421,24.97,13.86,11.009999999999998,24.97,False,False,True,False,False
MX,2025-11-19 02:47:28.609500,19.97,18.91,34,1018,5.14,clear sky,0,19.4285,-99.1277,2,2,19,11,0,24.97,13.96,19.97,22.0,1012.0,18.189999999999998,5.347229812404421,24.97,13.86,-5.0,19.97,False,False,True,False,False
MX,2025-11-19 08:47:28.592594,14.97,13.38,33,1018,0.0,few clouds,20,19.4285,-99.1277,8,2,19,11,0,19.97,24.97,13.86,34.0,1018.0,18.4675,5.069190435036606,24.97,13.96,-4.999999999999998,9.96,False,False,True,False,False
MX,2025-11-19 14:47:28.629643,11.96,10.44,47,1020,3.6,clear sky,0,19.4285,-99.1277,14,2,19,11,0,14.97,19.97,13.96,33.0,1018.0,17.9675,5.718976452711326,24.97,11.96,-3.01,10.96,False,False,True,False,False
MX,2025-11-19 20:47:28.601055,24.97,23.89,14,1013,2.57,clear sky,0,19.4285,-99.1277,20,2,19,11,0,11.96,14.97,24.97,47.0,1020.0,17.9675,5.718976452711326,24.97,11.96,13.009999999999998,23.86,False,False,True,False,False
MX,2025-11-20 02:47:28.601118,19.97,18.75,28,1017,4.12,clear sky,0,19.4285,-99.1277,2,3,20,11,0,24.97,11.96,19.97,14.0,1013.0,17.9675,5.718976452711326,24.97,11.96,-5.0,18.86,False,False,True,False,False
MX,2025-11-20 08:47:28.658302,9.96,9.56,66,1017,1.54,clear sky,0,19.4285,-99.1277,8,3,20,11,0,19.97,24.97,14.97,28.0,1017.0,16.715,6.999526174439712,24.97,9.96,-10.009999999999998,14.97,False,False,True,False,False
MX,2025-11-20 14:47:28.641278,10.96,9.63,58,1018,2.06,clear sky,0,19.4285,-99.1277,14,3,20,11,0,9.96,19.97,11.96,66.0,1017.0,16.465,7.2397076368225415,24.97,9.96,1.0,12.96,False,False,True,False,False
MX,2025-11-20 20:47:28.661071,23.86,22.9,23,1010,2.06,clear sky,0,19.4285,-99.1277,20,3,20,11,0,10.96,9.96,24.97,58.0,1018.0,16.1875,6.813786881512117,23.86,9.96,12.899999999999999,24.97,False,False,True,False,False
MX,2025-11-21 02:47:28.613192,18.86,18.16,52,1015,5.14,clear sky,0,19.4285,-99.1277,2,4,21,11,0,23.86,10.96,19.97,23.0,1010.0,15.91,6.628473931959499,23.86,9.96,-5.0,19.97,False,False,True,False,False
MX,2025-11-21 08:47:28.602549,14.97,14.27,67,1015,0.53,clear sky,3,19.4285,-99.1277,8,4,21,11,0,18.86,23.86,9.96,52.0,1015.0,17.1625,5.508056977434658,23.86,10.96,-3.889999999999999,11.67,False,False,True,False,False
MX,2025-11-21 14:47:28.581260,12.96,12.06,67,1018,1.54,clear sky,0,19.4285,-99.1277,14,4,21,11,0,14.97,18.86,10.96,67.0,1015.0,17.6625,4.8029877853963585,23.86,12.96,-2.01,10.96,False,False,True,False,False
MX,2025-11-21 20:47:28.616362,24.97,24.18,25,1011,3.6,clear sky,0,19.4285,-99.1277,20,4,21,11,0,12.96,14.97,23.86,67.0,1018.0,17.939999999999998,5.287992687841636,24.97,12.96,12.009999999999998,23.86,False,False,True,False,False
MX,2025-11-22 02:47:28.619188,19.97,18.91,34,1015,5.14,scattered clouds,40,19.4285,-99.1277,2,5,22,11,1,24.97,12.96,18.86,25.0,1011.0,18.2175,5.38067762151447,24.97,12.96,-5.0,16.64,False,False,True,False,False
MX,2025-11-22 08:47:28.601847,11.67,10.49,61,1016,1.63,clear sky,0,19.4285,-99.1277,8,5,22,11,1,19.97,24.97,14.97,34.0,1015.0,17.3925,6.230464803420898,24.97,11.67,-8.299999999999999,10.53,False,False,True,False,False
MX,2025-11-22 14:47:28.629900,10.96,9.73,62,1020,3.6,clear sky,0,19.4285,-99.1277,14,5,22,11,1,11.67,19.97,12.96,61.0,1016.0,16.8925,6.762299288457042,24.97,10.96,-0.7099999999999991,9.96,False,False,True,False,False
MX,2025-11-22 20:47:28.579356,23.86,22.82,20,1013,2.06,clear sky,0,19.4285,-99.1277,20,5,22,11,1,10.96,11.67,24.97,62.0,1020.0,16.615000000000002,6.329246927294481,23.86,10.96,12.899999999999999,22.75,False,False,True,False,False
MX,2025-11-23 02:47:28.621862,16.64,15.69,51,1019,4.12,clear sky,0,19.4285,-99.1277,2,6,23,11,1,23.86,10.96,19.97,20.0,1013.0,15.7825,5.948402446595778,23.86,10.96,-7.219999999999999,15.53,False,False,True,False,False
MX,2025-11-23 08:47:28.575165,10.53,9.75,81,1020,2.06,clear sky,0,19.4285,-99.1277,8,6,23,11,1,16.64,23.86,11.67,51.0,1019.0,15.4975,6.231684496720501,23.86,10.53,-6.110000000000001,11.96,False,False,True,False,False
MX,2025-11-23 14:47:28.585142,9.96,8.41,87,1022,3.09,mist,75,19.4285,-99.1277,14,6,23,11,1,10.53,16.64,10.96,81.0,1020.0,15.2475,6.489136434585625,23.86,9.96,-0.5699999999999985,9.96,False,False,True,False,False
MX,2025-11-23 20:47:28.615283,22.75,21.73,25,1014,0.0,clear sky,0,19.4285,-99.1277,20,6,23,11,1,9.96,10.53,23.86,87.0,1022.0,14.97,6.0036377860982455,22.75,9.96,12.79,23.86,False,False,True,False,False
MX,2025-11-24 02:47:28.553743,15.53,14.47,51,1016,4.12,clear sky,0,19.4285,-99.1277,2,0,24,11,0,22.75,9.96,16.64,25.0,1014.0,14.6925,5.925866322038208,22.75,9.96,-7.220000000000001,17.75,False,False,True,False,False
MX,2025-11-24 08:47:28.646858,11.96,10.93,66,1017,2.57,clear sky,0,19.4285,-99.1277,8,0,24,11,0,15.53,22.75,10.53,51.0,1016.0,15.05,5.626621247841961,22.75,9.96,-3.5699999999999985,12.75,False,False,True,False,False
MX,2025-11-24 14:47:28.617108,9.96,8.73,66,1019,2.57,clear sky,0,19.4285,-99.1277,14,0,24,11,0,11.96,15.53,9.96,66.0,1017.0,15.05,5.626621247841961,22.75,9.96,-2.0,11.96,False,False,True,False,False
MX,2025-11-24 20:47:28.574030,23.86,22.72,16,1010,0.0,clear sky,0,19.4285,-99.1277,20,0,24,11,0,9.96,11.96,22.75,66.0,1019.0,15.3275,6.137172937653511,23.86,9.96,13.899999999999999,22.75,False,False,True,False,False
MX,2025-11-25 02:47:28.619367,17.75,16.68,42,1015,4.12,scattered clouds,40,19.4285,-99.1277,2,1,25,11,0,23.86,9.96,15.53,16.0,1010.0,15.8825,6.2607261293452705,23.86,9.96,-6.109999999999999,17.75,False,False,True,False,False
MX,2025-11-25 08:47:28.618663,12.75,11.6,58,1015,0.0,clear sky,0,19.4285,-99.1277,8,1,25,11,0,17.75,23.86,11.96,42.0,1015.0,16.08,6.106297295961491,23.86,9.96,-5.0,12.75,False,False,True,False,False
MX,2025-11-25 14:47:28.603265,11.96,10.83,62,1017,2.06,scattered clouds,40,19.4285,-99.1277,14,1,25,11,0,12.75,17.75,9.96,58.0,1015.0,16.58,5.488794646064528,23.86,11.96,-0.7899999999999991,10.96,False,False,True,False,False
MX,2025-11-25 20:47:28.611424,22.75,21.79,27,1010,1.54,clear sky,0,19.4285,-99.1277,20,1,25,11,0,11.96,12.75,23.86,62.0,1017.0,16.302500000000002,5.004766894338499,22.75,11.96,10.79,21.64,False,False,True,False,False
MX,2025-11-26 02:47:28.598219,17.75,16.52,36,1016,3.09,few clouds,20,19.4285,-99.1277,2,2,26,11,0,22.75,11.96,17.75,27.0,1010.0,16.302500000000002,5.004766894338499,22.75,11.96,-5.0,15.53,False,False,True,False,False
MX,2025-11-26 08:47:28.576267,12.75,11.39,50,1017,2.06,scattered clouds,40,19.4285,-99.1277,8,2,26,11,0,17.75,22.75,12.75,36.0,1016.0,16.302500000000002,5.004766894338499,22.75,11.96,-5.0,13.86,False,False,True,False,False
MX,2025-11-26 14:47:28.625770,10.96,10.25,82,1021,2.57,mist,75,19.4285,-99.1277,14,2,26,11,0,12.75,17.75,11.96,50.0,1017.0,16.052500000000002,5.3096790549586546,22.75,10.96,-1.7899999999999991,13.86,False,False,True,False,False
MX,2025-11-26 20:47:28.596853,21.64,20.72,33,1013,3.6,clear sky,0,19.4285,-99.1277,20,2,26,11,0,10.96,12.75,22.75,82.0,1021.0,15.775,4.852274380810162,21.64,10.96,10.68,20.53,False,False,True,False,False
MX,2025-11-27 02:47:28.593325,15.53,14.57,55,1022,7.2,scattered clouds,40,19.4285,-99.1277,2,3,27,11,0,21.64,10.96,17.75,33.0,1013.0,15.22,4.67479054789267,21.64,10.96,-6.110000000000001,14.97,False,False,True,False,False
MX,2025-11-27 08:47:28.657812,13.86,13.05,67,1020,5.14,overcast clouds,100,19.4285,-99.1277,8,3,27,11,0,15.53,21.64,12.75,55.0,1022.0,15.4975,4.5093116621793445,21.64,10.96,-1.67,11.64,False,False,True,False,False
MX,2025-11-27 14:47:28.615653,13.86,13.16,71,1024,2.57,overcast clouds,100,19.4285,-99.1277,14,3,27,11,0,13.86,15.53,10.96,67.0,1020.0,16.2225,3.696470163097037,21.64,13.86,0.0,11.64,False,False,True,False,False
MX,2025-11-27 20:47:28.664532,20.53,19.6,37,1016,4.12,scattered clouds,40,19.4285,-99.1277,20,3,27,11,0,13.86,13.86,21.64,71.0,1024.0,15.945,3.1564167447703486,20.53,13.86,6.670000000000002,17.75,False,False,True,False,False
MX,2025-11-28 02:47:28.575225,14.97,14.04,58,1024,6.17,broken clouds,75,19.4285,-99.1277,2,4,28,11,0,20.53,13.86,15.53,37.0,1016.0,15.805,3.193164574524774,20.53,13.86,-5.5600000000000005,14.97,False,False,True,False,False
MX,2025-11-28 08:47:28.606756,11.64,10.58,66,1023,4.12,broken clouds,75,19.4285,-99.1277,8,4,28,11,0,14.97,20.53,13.86,58.0,1024.0,15.25,3.782459517298234,20.53,11.64,-3.33,9.97,False,False,True,False,False
MX,2025-11-28 14:47:28.561344,11.64,10.58,66,1025,2.57,broken clouds,75,19.4285,-99.1277,14,4,28,11,0,11.64,14.97,13.86,66.0,1023.0,14.695,4.194794393054325,20.53,11.64,0.0,10.96,False,False,True,False,False
MX,2025-11-28 20:47:28.612675,17.75,16.76,45,1018,1.54,overcast clouds,100,19.4285,-99.1277,20,4,28,11,0,11.64,11.64,20.53,66.0,1025.0,14.0,2.9519823847712927,17.75,11.64,6.109999999999999,20.53,False,False,True,False,False
MX,2025-11-29 02:47:28.639057,14.97,14.14,62,1021,2.57,few clouds,20,19.4285,-99.1277,2,5,29,11,1,17.75,11.64,14.97,45.0,1018.0,14.0,2.9519823847712927,17.75,11.64,-2.7799999999999994,16.64,False,False,True,False,False
MX,2025-11-29 08:47:28.594372,9.97,9.57,87,1020,1.54,broken clouds,75,19.4285,-99.1277,8,5,29,11,1,14.97,17.75,11.64,62.0,1021.0,13.5825,3.469710602725634,17.75,9.97,-5.0,13.86,False,False,True,False,False
MX,2025-11-29 14:47:28.617999,10.96,10.1,76,1020,2.57,broken clouds,75,19.4285,-99.1277,14,5,29,11,1,9.97,14.97,11.64,87.0,1020.0,13.412500000000001,3.6104143344866504,17.75,9.97,0.9900000000000002,10.96,False,False,True,False,False
MX,2025-11-29 20:47:28.568369,20.53,19.47,32,1013,2.06,scattered clouds,40,19.4285,-99.1277,20,5,29,11,1,10.96,9.97,17.75,76.0,1020.0,14.107500000000002,4.7964596318534785,20.53,9.97,9.57,21.64,False,False,True,False,False
MX,2025-11-30 02:47:28.661015,16.64,15.53,45,1016,2.06,scattered clouds,40,19.4285,-99.1277,2,6,30,11,1,20.53,10.96,14.97,32.0,1013.0,14.525000000000002,4.966235999225168,20.53,9.97,-3.8900000000000006,17.75,False,False,True,False,False
MX,2025-11-30 08:47:28.603005,13.86,12.82,58,1016,0.0,broken clouds,75,19.4285,-99.1277,8,6,30,11,1,16.64,20.53,9.97,45.0,1016.0,15.497500000000002,4.0784668279473175,20.53,10.96,-2.780000000000001,12.75,False,False,True,False,False
MX,2025-11-30 14:47:28.610028,10.96,9.83,66,1019,0.0,broken clouds,75,19.4285,-99.1277,14,6,30,11,1,13.86,16.64,10.96,58.0,1016.0,15.497499999999999,4.0784668279473175,20.53,10.96,-2.8999999999999986,9.96,False,False,True,False,False
MX,2025-11-30 20:47:28.604745,21.64,20.64,30,1011,3.09,scattered clouds,40,19.4285,-99.1277,20,6,30,11,1,10.96,13.86,20.53,66.0,1019.0,15.774999999999999,4.545983575274623,21.64,10.96,10.68,20.53,False,False,True,False,False
MX,2025-12-01 02:47:28.573042,17.75,16.94,52,1016,4.92,broken clouds,75,19.4285,-99.1277,2,0,1,12,0,21.64,10.96,16.64,30.0,1011.0,16.0525,4.649095790222723,21.64,10.96,-3.8900000000000006,17.75,False,False,True,False,False
MX,2025-12-01 08:47:28.682291,12.75,11.39,50,1016,0.0,scattered clouds,40,19.4285,-99.1277,8,0,1,12,0,17.75,21.64,13.86,52.0,1016.0,15.774999999999999,4.8522743808101625,21.64,10.96,-5.0,13.86,False,False,True,False,False
MX,2025-12-01 14:47:28.570193,9.96,8.73,71,1019,2.57,scattered clouds,40,19.4285,-99.1277,14,0,1,12,0,12.75,17.75,10.96,50.0,1016.0,15.525000000000002,5.196591831832345,21.64,9.96,-2.789999999999999,13.96,False,False,True,False,False
MX,2025-12-01 20:47:28.574366,20.53,19.6,37,1010,3.09,few clouds,20,19.4285,-99.1277,20,0,1,12,0,9.96,12.75,21.64,71.0,1019.0,15.247500000000002,4.773624583758829,20.53,9.96,10.57,13.96,False,False,True,False,False
MX,2025-11-06 08:47:28.553398,19.76,19.62,70,1018,0.79,clear sky,0,25.6667,-100.3167,8,3,6,11,0,21.05,30.49,26.98,62.0,1021.0,24.57,5.045823355343836,30.49,19.76,-1.2899999999999991,19.2,False,False,False,True,False
MX,2025-11-06 14:47:28.582949,13.37,12.04,49,1019,0.68,clear sky,0,25.6667,-100.3167,14,3,6,11,0,19.76,21.05,26.98,70.0,1018.0,21.1675,7.064108223972789,30.49,13.37,-6.390000000000002,17.37,False,False,False,True,False
MX,2025-11-06 20:47:28.566501,30.07,29.06,33,1013,10.28,clear sky,2,25.6667,-100.3167,20,3,6,11,0,13.37,19.76,30.49,49.0,1019.0,21.0625,6.880074490875808,30.07,13.37,16.700000000000003,35.31,False,False,False,True,False
MX,2025-11-07 02:47:28.578127,21.05,20.91,65,1016,4.92,clear sky,0,25.6667,-100.3167,2,4,7,11,0,30.07,13.37,21.05,33.0,1013.0,21.0625,6.880074490875808,30.07,13.37,-9.02,24.13,False,False,False,True,False
MX,2025-11-07 08:47:28.595850,19.2,18.64,56,1013,1.54,clear sky,0,25.6667,-100.3167,8,4,7,11,0,21.05,30.07,19.76,65.0,1016.0,20.9225,6.92098921156988,30.07,13.37,-1.8500000000000014,23.65,False,False,False,True,False
MX,2025-11-07 14:47:28.604093,17.37,16.0,32,1013,0.7,clear sky,0,25.6667,-100.3167,14,4,7,11,0,19.2,21.05,13.37,56.0,1013.0,21.922500000000003,5.635609254256958,30.07,17.37,-1.8299999999999983,26.43,False,False,False,True,False
MX,2025-11-07 20:47:28.597468,35.31,32.58,9,1007,2.49,clear sky,0,25.6667,-100.3167,20,4,7,11,0,17.37,19.2,30.07,32.0,1013.0,23.2325,8.190630317625134,35.31,17.37,17.94,30.71,False,False,False,True,False
MX,2025-11-08 02:47:28.585424,24.13,23.67,41,1013,6.26,clear sky,0,25.6667,-100.3167,2,5,8,11,1,35.31,17.37,21.05,9.0,1007.0,24.0025,8.060807961984953,35.31,17.37,-11.180000000000003,22.33,False,False,False,True,False
MX,2025-11-08 08:47:28.586218,23.65,22.83,29,1012,1.74,clear sky,0,25.6667,-100.3167,8,5,8,11,1,24.13,35.31,19.2,41.0,1013.0,25.115000000000002,7.46189207462379,35.31,17.37,-0.4800000000000004,22.54,False,False,False,True,False
MX,2025-11-08 14:47:28.598705,26.43,26.43,36,1014,0.76,clear sky,0,25.6667,-100.3167,14,5,8,11,1,23.65,24.13,17.37,29.0,1012.0,27.38,5.424106685283146,35.31,23.65,2.780000000000001,23.09,False,False,False,True,False
